1,0.7598,-1,
2,0.7598,-0.03799,
3,0.7598,-0.03799,
4,0.7598,-0.03799,
5,0.7599,-0.038145,
6,0.7598,-0.03784,
7,0.7597,-0.037835,
8,0.7595,-0.037675,
9,0.7594,-0.03782,
10,0.759,-0.03735,
11,0.7587,-0.037485,
12,0.7582,-0.03716,
13,0.7576,-0.03698,
14,0.7569,-0.036795,
15,0.7563,-0.036915,
16,0.7555,-0.036575,
17,0.7546,-0.03638,
18,0.7534,-0.03587,
19,0.7528,-0.03674,
20,0.7516,-0.03578,
21,0.7495,-0.034325,
22,0.7474,-0.03422,
23,0.746,-0.0352,
24,0.744,-0.0342,
25,0.7417,-0.033635,
26,0.7393,-0.033365,
27,0.736,-0.03185,
28,0.733,-0.03215,
29,0.7307,-0.033085,
30,0.7283,-0.032815,
31,0.7248,-0.03099,
32,0.7201,-0.028955,
33,0.7171,-0.031355,
34,0.713,-0.0295,
35,0.7074,-0.02697,
36,0.7014,-0.02607,
37,0.6977,-0.029335,
38,0.6949,-0.030545,
39,0.698,-0.03955,
40,0.7004,-0.03862,
41,0.7011,-0.036105,
42,0.7053,-0.041565,
43,0.7122,-0.04596,
44,0.7227,-0.051885,
45,0.7291,-0.046055,
46,0.7372,-0.04901,
47,0.7469,-0.051895,
48,0.7543,-0.048815,
49,0.7613,-0.048565,
50,0.7694,-0.05062,
51,0.7755,-0.047925,
52,0.7798,-0.04544,
53,0.785,-0.04705,
54,0.7899,-0.046845,
55,0.7953,-0.047865,
56,0.799,-0.0455,
57,0.8013,-0.043515,
58,0.8033,-0.043165,
59,0.8056,-0.04373,
60,0.8069,-0.042295,
61,0.8079,-0.041895,
62,0.8088,-0.04179,
63,0.8091,-0.040905,
64,0.809,-0.0403,
65,0.8081,-0.039055,
66,0.8071,-0.038855,
67,0.8051,-0.037255,
68,0.8032,-0.03731,
69,0.8001,-0.035355,
70,0.7964,-0.03427,
71,0.7932,-0.03486,
72,0.7897,-0.034235,
73,0.783,-0.0291,
74,0.7801,-0.034655,
75,0.774,-0.02955,
76,0.7671,-0.028005,
77,0.7617,-0.029985,
78,0.7559,-0.029095,
79,0.7499,-0.028495,
80,0.7391,-0.020755,
81,0.725,-0.0151,
82,0.7153,-0.021215,
83,0.7034,-0.01732,
84,0.6962,-0.02401,
85,0.689,-0.02365,
86,0.6815,-0.022825,
87,0.6683,-0.013615,
88,0.6488,-0.00319,
89,0.6404,-0.01942,
90,0.6292,-0.01466,
91,0.6278,-0.02929,
92,0.6327,-0.038985,
93,0.645,-0.0507,
94,0.658,-0.0524,
95,0.6705,-0.052275,
96,0.6884,-0.06127,
97,0.6976,-0.04868,
98,0.7097,-0.053635,
99,0.7154,-0.04432,
100,0.7222,-0.04631,
101,0.7257,-0.041535,
102,0.7278,-0.03954,
103,0.7268,-0.03484,
104,0.7242,-0.03231,
105,0.7194,-0.02877,
106,0.7157,-0.030235,
107,0.7071,-0.022455,
108,0.7019,-0.027295,
109,0.6929,-0.021145,
110,0.685,-0.0224,
111,0.6767,-0.021385,
112,0.6656,-0.01663,
113,0.6564,-0.01902,
114,0.6494,-0.02197,
115,0.64,-0.0179,
116,0.6276,-0.01278,
117,0.6201,-0.019755,
118,0.603,-0.0045,
119,0.5958,-0.01899,
120,0.5847,-0.012585,
121,0.5743,-0.013115,
122,0.5796,-0.03693,
123,0.592,-0.0482,
124,0.612,-0.0606,
125,0.6439,-0.080045,
126,0.6607,-0.058235,
127,0.6823,-0.066515,
128,0.6948,-0.05349,
129,0.7015,-0.045125,
130,0.7082,-0.04546,
131,0.7104,-0.03882,
132,0.7103,-0.035365,
133,0.7049,-0.027145,
134,0.699,-0.0261,
135,0.6916,-0.02348,
136,0.6832,-0.02156,
137,0.6689,-0.011995,
138,0.6612,-0.02151,
139,0.6535,-0.021125,
140,0.6347,-0.003535,
141,0.6233,-0.014065,
142,0.615,-0.0183,
143,0.6019,-0.010445,
144,0.5888,-0.00979,
145,0.5855,-0.024325,
146,0.6066,-0.06198,
147,0.6389,-0.080395,
148,0.6692,-0.07891,
149,0.704,-0.0874,
150,0.7224,-0.06372,
151,0.7292,-0.04666,
152,0.73,-0.0377,
153,0.7264,-0.03092,
154,0.7195,-0.025625,
155,0.7127,-0.025435,
156,0.702,-0.01905,
157,0.6864,-0.01092,
158,0.6727,-0.013085,
159,0.6623,-0.017515,
160,0.6519,-0.016995,
161,0.6414,-0.01632,
162,0.6272,-0.01006,
163,0.6165,-0.014775,
164,0.5992,-0.00401,
165,0.5858,-0.00919,
166,0.5733,-0.009915,
167,0.5548,1e-05,
168,0.5586,-0.03363,
169,0.571,-0.04715,
170,0.6022,-0.07691,
171,0.6343,-0.079865,
172,0.6614,-0.07372,
173,0.682,-0.065,
174,0.693,-0.05115,
175,0.7024,-0.04922,
176,0.707,-0.04225,
177,0.7029,-0.028995,
178,0.6948,-0.02259,
179,0.6867,-0.022185,
180,0.6775,-0.020075,
181,0.6603,-0.007215,
182,0.6451,-0.009455,
183,0.6297,-0.008385,
184,0.6148,-0.00839,
185,0.604,-0.014,
186,0.5903,-0.008965,
187,0.5771,-0.009055,
188,0.5617,-0.004985,
189,0.5479,-0.006695,
190,0.5405,-0.015925,
191,0.532,-0.01385,
192,0.5363,-0.033265,
193,0.6107,-0.142135,
194,0.6636,-0.11253,
195,0.7381,-0.148655,
196,0.793,-0.122,
197,0.8206,-0.08243,
198,0.833,-0.06025,
199,0.8342,-0.04351,
200,0.8301,-0.035355,
201,0.8146,-0.01748,
202,0.7904,-0.00322,
203,0.7731,-0.012705,
204,0.749,-0.0013,
205,0.7305,-0.008775,
206,0.6999,0.010905,
207,0.6819,-0.007095,
208,0.6598,0.00016,
209,0.6346,0.00607,
210,0.6174,-0.00507,
211,0.6203,-0.035365,
212,0.6419,-0.064495,
213,0.6695,-0.074875,
214,0.6838,-0.05564,
215,0.6977,-0.055735,
216,0.7074,-0.04992,
217,0.7091,-0.038005,
218,0.707,-0.0322,
219,0.6955,-0.017525,
220,0.6834,-0.01602,
221,0.6654,-0.00627,
222,0.6496,-0.00878,
223,0.6416,-0.02008,
224,0.6257,-0.007435,
