1,0.7598,-1
2,0.7598,-0.07598
3,0.7598,-0.07598
4,0.7598,-0.07598
5,0.7598,-0.07598
6,0.7597,-0.07577
7,0.7595,-0.07555
8,0.7591,-0.07511
9,0.7588,-0.07528
10,0.7585,-0.07525
11,0.7579,-0.07459
12,0.7574,-0.07474
13,0.7569,-0.07469
14,0.756,-0.0738
15,0.7551,-0.07371
16,0.7542,-0.07362
17,0.7533,-0.07353
18,0.7519,-0.07239
19,0.7508,-0.07288
20,0.7491,-0.07151
21,0.7471,-0.07071
22,0.745,-0.0703
23,0.7425,-0.06925
24,0.7399,-0.06879
25,0.7369,-0.06769
26,0.7335,-0.06655
27,0.7287,-0.06327
28,0.7245,-0.06405
29,0.7198,-0.06258
30,0.7148,-0.06148
31,0.7093,-0.05993
32,0.7034,-0.05854
33,0.6953,-0.05333
34,0.6882,-0.05462
35,0.6808,-0.05328
36,0.6729,-0.05149
37,0.6644,-0.04944
38,0.6554,-0.04754
39,0.644,-0.0416
40,0.6389,-0.05369
41,0.6425,-0.07145
42,0.6337,-0.04577
43,0.6296,-0.05476
44,0.6291,-0.06191
45,0.6307,-0.06627
46,0.6323,-0.06643
47,0.6331,-0.06491
48,0.633,-0.0631
49,0.6322,-0.06162
50,0.6306,-0.05986
51,0.6277,-0.05697
52,0.6246,-0.05626
53,0.6208,-0.05448
54,0.6163,-0.05263
55,0.611,-0.0505
56,0.6049,-0.04829
57,0.5963,-0.04243
58,0.5886,-0.04346
59,0.5803,-0.04143
60,0.5715,-0.03955
61,0.5619,-0.03699
62,0.5518,-0.03498
63,0.5439,-0.03859
64,0.5357,-0.03717
65,0.5241,-0.02921
66,0.5116,-0.02616
67,0.5019,-0.03079
68,0.489,-0.0231
69,0.4754,-0.02034
70,0.4651,-0.02591
71,0.4547,-0.02467
72,0.4405,-0.01565
73,0.4258,-0.01318
74,0.4111,-0.01171
75,0.3966,-0.01066
76,0.3823,-0.00963
77,0.3681,-0.00841
78,0.3542,-0.00762
79,0.3405,-0.00665
80,0.3271,-0.00591
81,0.314,-0.0052
82,0.3013,-0.00473
83,0.286,0.002
84,0.2743,-0.00403
85,0.2635,-0.00475
86,0.2533,-0.00493
87,0.2435,-0.00475
88,0.2342,-0.00482
89,0.2254,-0.00494
90,0.2177,-0.00637
91,0.217,-0.0203
92,0.2248,-0.03808
93,0.2407,-0.05587
94,0.267,-0.0793
95,0.286,-0.0666
96,0.3012,-0.06052
97,0.3104,-0.04944
98,0.3205,-0.05225
99,0.3305,-0.05305
100,0.3364,-0.04544
101,0.3402,-0.04162
102,0.3421,-0.03801
103,0.3425,-0.03505
104,0.3417,-0.03257
105,0.339,-0.0285
106,0.3356,-0.02676
107,0.3314,-0.02474
108,0.3266,-0.02306
109,0.3212,-0.02132
110,0.3153,-0.01973
111,0.3075,-0.01515
112,0.301,-0.0171
113,0.2946,-0.01666
114,0.2882,-0.01602
115,0.2818,-0.01538
116,0.2754,-0.01474
117,0.2677,-0.01137
118,0.2617,-0.01417
119,0.2561,-0.01441
120,0.2507,-0.01427
121,0.2456,-0.01436
122,0.241,-0.0149
123,0.2481,-0.03901
124,0.2667,-0.06387
125,0.2969,-0.09009
126,0.3248,-0.08828
127,0.3471,-0.07931
128,0.3631,-0.06831
129,0.3754,-0.06214
130,0.3796,-0.04636
131,0.3795,-0.03775
132,0.3761,-0.03081
133,0.3704,-0.02564
134,0.3629,-0.02129
135,0.3517,-0.01277
136,0.3419,-0.01459
137,0.3319,-0.01319
138,0.322,-0.0124
139,0.3123,-0.01183
140,0.3029,-0.01149
141,0.2917,-0.00677
142,0.2832,-0.01132
143,0.2756,-0.01236
144,0.2688,-0.01328
145,0.2624,-0.01344
146,0.2567,-0.01427
147,0.2665,-0.04625
148,0.2947,-0.08587
149,0.3308,-0.10528
150,0.3617,-0.09797
151,0.3846,-0.08426
152,0.3991,-0.06891
153,0.4066,-0.05566
154,0.4052,-0.03772
155,0.3986,-0.02666
156,0.3882,-0.01802
157,0.3754,-0.01194
158,0.3577,-0.00037
159,0.3429,-0.00469
160,0.3288,-0.00468
161,0.3157,-0.00537
162,0.3036,-0.00616
163,0.2927,-0.00747
164,0.2807,-0.00407
165,0.2725,-0.01085
166,0.2657,-0.01297
167,0.26,-0.0146
168,0.2551,-0.01571
169,0.254,-0.0232
170,0.2775,-0.07475
171,0.3142,-0.10482
172,0.35,-0.1066
173,0.3778,-0.09338
174,0.3959,-0.07579
175,0.4045,-0.05765
176,0.4039,-0.03919
177,0.3957,-0.02317
178,0.3826,-0.01206
179,0.3665,-0.00445
180,0.349,0.0001
181,0.3314,0.00206
182,0.3145,0.00235
183,0.2955,0.00845
184,0.2823,-0.00183
185,0.2717,-0.00597
186,0.2635,-0.00995
187,0.2571,-0.01291
188,0.2522,-0.01542
189,0.2476,-0.01556
190,0.2449,-0.01909
191,0.2432,-0.02092
192,0.2412,-0.02012
193,0.2679,-0.08019
194,0.3169,-0.12969
195,0.388,-0.181
196,0.4485,-0.16585
197,0.4919,-0.13599
198,0.516,-0.0998
199,0.5226,-0.06546
200,0.5103,-0.02643
201,0.4877,-0.00357
202,0.4583,0.01297
203,0.4258,0.02242
204,0.3931,0.02609
205,0.3626,0.02474
206,0.3294,0.03346
207,0.308,0.012
208,0.2923,0.00217
209,0.2817,-0.00697
210,0.2751,-0.01431
211,0.2746,-0.02646
212,0.3009,-0.08269
213,0.3346,-0.10086
214,0.3643,-0.09583
215,0.3854,-0.08074
216,0.3969,-0.06269
217,0.399,-0.0441
218,0.3903,-0.02163
219,0.376,-0.009
220,0.3576,0.00104
221,0.3374,0.00666
222,0.3171,0.00889
223,0.298,0.0084
224,0.2773,0.01367
225,0.264,0.0002
226,0.2543,-0.00603
227,0.2623,-0.04223
228,0.3066,-0.11926
229,0.3823,-0.18963
230,0.4701,-0.22261
231,0.5211,-0.15411
232,0.5467,-0.10587
233,0.5487,-0.05887
234,0.5321,-0.02001
235,0.5019,0.01021
236,0.4531,0.05229
237,0.4103,0.04457
238,0.3702,0.04318
239,0.3357,0.03543
240,0.3077,0.02523
241,0.2867,0.01333
242,0.27,0.0064
243,0.2637,-0.01377
244,0.2627,-0.02427
245,0.2653,-0.03173
246,0.2697,-0.03577
247,0.2743,-0.03663
248,0.2789,-0.03709
249,0.2808,-0.03188
250,0.3206,-0.11166
251,0.3827,-0.16247
252,0.4895,-0.26255
253,0.5801,-0.23921
254,0.6526,-0.21026
255,0.6724,-0.10684
256,0.6594,-0.03994
257,0.6208,0.01512
258,0.5663,0.05237
259,0.5044,0.07336
260,0.4278,0.11042
261,0.373,0.0723
262,0.331,0.0509
263,0.3351,-0.04171
264,0.3842,-0.13662
265,0.4387,-0.15287
266,0.496,-0.1642
267,0.5252,-0.11092
268,0.5357,-0.07457
269,0.5287,-0.03887
270,0.508,-0.0094
271,0.4775,0.01325
272,0.4318,0.04822
273,0.3935,0.03725
274,0.3709,0.00811
275,0.4284,-0.15784
276,0.538,-0.273
277,0.6427,-0.27367
278,0.7338,-0.25558
279,0.7658,-0.14058
280,0.7596,-0.06356
281,0.7219,0.00321
282,0.663,0.0515
283,0.593,0.0807
284,0.5031,0.12949
285,0.4371,0.08829
286,0.3845,0.06675
287,0.3474,0.03946
288,0.3244,0.01356
289,0.3139,-0.01039
290,0.3144,-0.03244
291,0.3226,-0.04866
292,0.3341,-0.05641
293,0.3458,-0.05798
294,0.3551,-0.05411
295,0.3978,-0.12518
296,0.4706,-0.19266
297,0.5874,-0.29234
298,0.6836,-0.26076
299,0.7456,-0.19856
300,0.768,-0.1216
301,0.7542,-0.04782
302,0.6967,0.04533
303,0.6277,0.07523
304,0.568,0.0626
305,0.6237,-0.17377
306,0.7235,-0.27195
307,0.8131,-0.26051
308,0.8812,-0.22432
309,0.8934,-0.11374
310,0.8686,-0.03726
311,0.8146,0.02654
312,0.7421,0.07079
313,0.6616,0.09484
314,0.5633,0.14027
315,0.494,0.0892
316,0.4952,-0.05192
317,0.6532,-0.38132
318,0.8291,-0.43471
319,0.9789,-0.39749
320,1.0908,-0.33288
321,1.1128,-0.15528
322,1.077,-0.0361
323,0.9972,0.05988
324,0.8961,0.11259
325,0.8762,-0.04782
326,0.914,-0.167
327,0.9445,-0.15545
328,0.959,-0.1249
329,0.9519,-0.08099
330,0.9249,-0.03849
331,0.8815,-0.00135
332,0.8114,0.05906
333,0.7483,0.05137
334,0.6872,0.05348
335,0.6322,0.04678
336,0.585,0.0359
337,0.5521,0.01059
338,0.7374,-0.44434
339,1.01,-0.6462
340,1.2558,-0.61718
341,1.4355,-0.50295
342,1.5378,-0.35838
343,1.4296,0.07344
344,1.2551,0.22349
345,1.0436,0.31864
346,0.8501,0.30199
347,0.7714,0.08026
348,0.7445,-0.02065
349,0.7459,-0.07739
350,0.76,-0.1042
351,0.7754,-0.10834
352,0.7857,-0.09917
353,0.7875,-0.08235
354,0.8721,-0.25641
355,1.1437,-0.65757
356,1.3437,-0.53437
357,1.4839,-0.42879
358,1.5438,-0.27418
359,1.5294,-0.12414
360,1.454,0.0054
361,1.3009,0.17611
362,1.1521,0.18239
363,1.0055,0.19265
364,0.8754,0.17266
365,0.7681,0.13779
366,0.6865,0.09455
367,0.6406,0.02774
368,0.7713,-0.33853
369,0.9898,-0.53598
370,1.1932,-0.52612
371,1.3457,-0.43957
372,1.4293,-0.31013
373,1.4369,-0.15889
374,1.3739,-0.01139
375,1.2658,0.08962
376,1.1329,0.15251
377,0.9943,0.17777
378,0.834,0.2372
379,0.7463,0.10077
380,0.751,-0.0845
381,0.7951,-0.16771
382,0.8461,-0.18661
383,0.8872,-0.17092
384,0.9102,-0.13702
385,0.9095,-0.08955
386,0.8858,-0.04118
387,0.9036,-0.12596
388,0.9953,-0.28293
389,1.0804,-0.27824
390,1.1411,-0.23551
391,1.1434,-0.11894
392,1.1058,-0.03538
393,1.0371,0.03369
394,0.9498,0.07962
395,0.8552,0.10368
396,0.763,0.1081
397,0.6614,0.13706
398,0.5962,0.07078
399,0.5503,0.03677
400,0.5227,0.00293
401,0.5093,-0.02413
402,0.5067,-0.04547
403,0.5722,-0.18822
404,0.6879,-0.30019
405,0.792,-0.2874
406,0.8648,-0.23208
407,0.8982,-0.15662
408,0.8932,-0.07932
409,0.8413,0.01967
410,0.7722,0.06098
411,0.6918,0.09162
412,0.6108,0.10092
413,0.5362,0.09558
414,0.4919,0.03941
415,0.5094,-0.08594
416,0.5711,-0.18051
417,0.6343,-0.18983
