1,0.7598,-0.53186,
2,0.7598,-0.15196,
3,0.7598,-0.15196,
4,0.7598,-0.15196,
5,0.7598,-0.15196,
6,0.7594,-0.15168,
7,0.759,-0.1516,
8,0.7581,-0.15117,
9,0.7572,-0.15099,
10,0.7562,-0.15074,
11,0.7553,-0.15061,
12,0.7544,-0.15043,
13,0.7529,-0.14983,
14,0.7512,-0.14939,
15,0.7498,-0.14926,
16,0.747,-0.148,
17,0.7451,-0.14807,
18,0.7437,-0.14804,
19,0.7389,-0.14538,
20,0.7352,-0.14519,
21,0.7321,-0.14487,
22,0.7274,-0.14313,
23,0.7235,-0.14275,
24,0.7176,-0.14057,
25,0.7092,-0.13764,
26,0.7015,-0.13645,
27,0.693,-0.13435,
28,0.6811,-0.13027,
29,0.6732,-0.13069,
30,0.6649,-0.12883,
31,0.6464,-0.12003,
32,0.629,-0.1171,
33,0.6139,-0.11523,
34,0.5934,-0.10843,
35,0.5803,-0.10951,
36,0.5617,-0.10304,
37,0.5469,-0.10198,
38,0.5217,-0.09174,
39,0.509,-0.09545,
40,0.501,-0.0962,
41,0.4846,-0.08872,
42,0.4647,-0.08299,
43,0.4485,-0.0816,
44,0.4377,-0.08214,
45,0.4242,-0.07809,
46,0.4101,-0.07497,
47,0.3988,-0.07411,
48,0.3869,-0.07143,
49,0.3701,-0.06562,
50,0.3475,-0.0582,
51,0.3283,-0.05606,
52,0.3132,-0.05509,
53,0.2872,-0.04444,
54,0.2651,-0.04197,
55,0.2424,-0.03713,
56,0.219,-0.0321,
57,0.201,-0.0312,
58,0.1767,-0.02319,
59,0.158,-0.02225,
60,0.1266,-0.00962,
61,0.0947,-0.00299,
62,0.0757,-0.00564,
63,0.0382,0.01111,
64,0.0134,0.00972,
65,-0.0107,0.01419,
66,-0.034,0.01845,
67,-0.051,0.0187,
68,-0.0833,0.03281,
69,-0.1037,0.03094,
70,-0.1177,0.03054,
71,-0.1308,0.03271,
72,-0.1544,0.04268,
73,-0.1801,0.04887,
74,-0.1876,0.04127,
75,-0.1965,0.04375,
76,-0.201,0.04245,
77,-0.2031,0.04167,
78,-0.203,0.04055,
79,-0.2007,0.03899,
80,-0.1959,0.03678,
81,-0.1907,0.03554,
82,-0.1816,0.03177,
83,-0.17,0.0282,
84,-0.156,0.0242,
85,-0.1308,0.01356,
86,-0.1112,0.01244,
87,-0.0954,0.01118,
88,-0.0731,0.00347,
89,-0.0445,-0.0054,
90,0.0051,-0.02582,
91,0.0538,-0.03511,
92,0.0956,-0.04002,
93,0.1786,-0.07722,
94,0.2191,-0.06407,
95,0.2826,-0.08827,
96,0.3411,-0.09747,
97,0.394,-0.10525,
98,0.4221,-0.09847,
99,0.4471,-0.10192,
100,0.4824,-0.11413,
101,0.5047,-0.11209,
102,0.5209,-0.11228,
103,0.5307,-0.11104,
104,0.5338,-0.10831,
105,0.5323,-0.10571,
106,0.527,-0.10275,
107,0.5145,-0.09665,
108,0.49,-0.08575,
109,0.4709,-0.08463,
110,0.4323,-0.06716,
111,0.3857,-0.05384,
112,0.3542,-0.05509,
113,0.3096,-0.03962,
114,0.2619,-0.02853,
115,0.2245,-0.0262,
116,0.1862,-0.01809,
117,0.1213,0.00819,
118,0.0686,0.01263,
119,0.0297,0.01351,
120,-0.0202,0.02899,
121,-0.0561,0.02917,
122,-0.1166,0.05357,
123,-0.1368,0.03746,
124,-0.1361,0.02687,
125,-0.1313,0.02386,
126,-0.1213,0.01926,
127,-0.1076,0.01467,
128,-0.0902,0.00934,
129,-0.0751,0.00747,
130,-0.0401,-0.00948,
131,-0.0204,-0.00577,
132,0.0215,-0.02525,
133,0.0434,-0.01963,
134,0.0727,-0.02919,
135,0.1019,-0.03498,
136,0.1308,-0.04061,
137,0.1516,-0.04072,
138,0.1715,-0.04425,
139,0.1902,-0.04739,
140,0.2132,-0.05414,
141,0.2382,-0.06014,
142,0.2582,-0.06164,
143,0.2672,-0.05794,
144,0.2768,-0.06016,
145,0.2798,-0.05746,
146,0.2772,-0.05414,
147,0.2834,-0.05978,
148,0.3102,-0.07544,
149,0.3456,-0.08682,
150,0.3588,-0.07836,
151,0.3719,-0.08093,
152,0.3744,-0.07613,
153,0.3677,-0.07019,
154,0.3584,-0.06703,
155,0.3289,-0.05103,
156,0.3014,-0.04653,
157,0.2599,-0.03123,
158,0.2117,-0.01824,
159,0.1585,-0.0051,
160,0.1252,-0.00839,
161,0.0808,0.00604,
162,0.0256,0.02248,
163,-0.0276,0.03212,
164,-0.0667,0.03289,
165,-0.1012,0.03749,
166,-0.1303,0.04061,
167,-0.1483,0.03866,
168,-0.161,0.03855,
169,-0.148,0.0231,
170,-0.1119,0.00433,
171,-0.0668,-0.00919,
172,-0.0041,-0.03053,
173,0.0358,-0.02711,
174,0.0895,-0.04475,
175,0.1433,-0.05556,
176,0.1829,-0.05638,
177,0.2449,-0.07998,
178,0.2792,-0.07299,
179,0.3374,-0.09658,
180,0.3676,-0.08862,
181,0.3894,-0.08878,
182,0.3997,-0.08509,
183,0.4046,-0.08337,
184,0.3991,-0.07707,
185,0.3659,-0.05658,
186,0.3431,-0.05722,
187,0.3063,-0.04286,
188,0.2628,-0.03081,
189,0.2006,-0.00902,
190,0.1461,-0.00197,
191,0.1045,-0.0001,
192,0.0654,0.00647,
193,0.0816,-0.02442,
194,0.0995,-0.02885,
195,0.1294,-0.04083,
196,0.1523,-0.04191,
197,0.1827,-0.05174,
198,0.1995,-0.0483,
199,0.2098,-0.04711,
200,0.2234,-0.05148,
201,0.2273,-0.04741,
202,0.2273,-0.04546,
203,0.2215,-0.0414,
204,0.2148,-0.03961,
205,0.1983,-0.03141,
206,0.1808,-0.02741,
207,0.1601,-0.02167,
208,0.1367,-0.01564,
209,0.1126,-0.01047,
210,0.1037,-0.01629,
211,0.1099,-0.02508,
212,0.1158,-0.02611,
213,0.123,-0.0282,
214,0.1304,-0.02978,
215,0.1358,-0.02986,
216,0.1383,-0.02891,
217,0.1391,-0.02822,
218,0.1381,-0.02712,
219,0.1362,-0.02629,
220,0.1309,-0.02353,
221,0.1249,-0.02198,
222,0.1155,-0.0184,
223,0.1043,-0.01526,
224,0.097,-0.01575,
225,0.0924,-0.01618,
226,0.1295,-0.04445,
227,0.2285,-0.0952,
228,0.2999,-0.09568,
229,0.3646,-0.10527,
230,0.4068,-0.10246,
231,0.4719,-0.12693,
232,0.5046,-0.11727,
233,0.5133,-0.10701,
234,0.5111,-0.10112,
235,0.4935,-0.0899,
236,0.4705,-0.0826,
237,0.4149,-0.05518,
238,0.3556,-0.04147,
239,0.304,-0.035,
240,0.228,-0.0076,
241,0.1454,0.01222,
242,0.0369,0.04687,
243,-0.0503,0.05366,
244,-0.1132,0.05409,
245,-0.2264,0.10188,
246,-0.2755,0.07965,
247,-0.3394,0.09983,
248,-0.3717,0.09049,
249,-0.3263,0.04256,
250,-0.1818,-0.03589,
251,-0.0478,-0.05744,
252,0.1292,-0.11434,
253,0.2366,-0.10102,
254,0.3743,-0.14371,
255,0.5031,-0.16502,
256,0.7164,-0.24993,
257,0.7929,-0.19683,
258,0.8396,-0.19127,
259,0.8539,-0.17793,
260,0.8488,-0.16721,
261,0.8489,-0.16983,
262,0.8562,-0.17489,
263,0.8436,-0.16242,
264,0.8018,-0.13946,
265,0.7315,-0.11115,
266,0.6347,-0.07854,
267,0.5147,-0.04294,
268,0.4122,-0.03119,
269,0.2634,0.02172,
270,0.0218,0.11644,
271,-0.1451,0.11247,
272,-0.2656,0.11337,
273,-0.4372,0.17324,
274,-0.4294,0.08198,
275,-0.4067,0.06999,
276,-0.3581,0.04732,
277,-0.2917,0.02514,
278,-0.2093,0.00066,
279,-0.1387,-0.00756,
280,-0.0089,-0.06312,
281,0.1613,-0.11736,
282,0.2487,-0.09344,
283,0.3848,-0.14501,
284,0.4591,-0.12897,
285,0.5644,-0.16553,
286,0.6146,-0.14802,
287,0.6717,-0.16289,
288,0.6915,-0.1482,
289,0.687,-0.13515,
290,0.6577,-0.11689,
291,0.6199,-0.10508,
292,0.5502,-0.07519,
293,0.46,-0.0469,
294,0.3814,-0.03698,
295,0.2822,-0.00684,
296,0.2748,-0.05126,
297,0.2598,-0.04446,
298,0.2469,-0.04293,
299,0.2102,-0.02369,
300,0.1783,-0.01971,
301,0.1422,-0.01039,
302,0.1032,-0.00114,
303,0.1034,-0.02078,
304,0.2019,-0.08963,
305,0.3938,-0.17471,
306,0.5732,-0.20434,
307,0.6505,-0.16875,
308,0.7312,-0.18659,
309,0.7859,-0.18453,
310,0.8129,-0.17608,
311,0.8047,-0.15684,
312,0.7637,-0.13224,
313,0.6931,-0.10332,
314,0.6207,-0.08794,
315,0.6738,-0.16131,
316,0.7387,-0.18019,
317,0.7855,-0.1805,
318,0.7921,-0.16172,
319,0.7649,-0.13938,
320,0.7259,-0.12568,
