1,0.7598,-0.45588,
2,0.7598,-0.07598,
3,0.7598,-0.07598,
4,0.7598,-0.07598,
5,0.7599,-0.07604,
6,0.7598,-0.07593,
7,0.7595,-0.0758,
8,0.7592,-0.07577,
9,0.7589,-0.07574,
10,0.7585,-0.07565,
11,0.7578,-0.07543,
12,0.7572,-0.07542,
13,0.7564,-0.07524,
14,0.7557,-0.07522,
15,0.7546,-0.07491,
16,0.753,-0.0745,
17,0.7512,-0.07422,
18,0.7495,-0.0741,
19,0.747,-0.07345,
20,0.7453,-0.07368,
21,0.7421,-0.07261,
22,0.74,-0.07295,
23,0.7376,-0.07256,
24,0.7342,-0.07172,
25,0.7304,-0.07114,
26,0.7261,-0.07046,
27,0.7202,-0.06907,
28,0.7149,-0.06884,
29,0.7076,-0.06711,
30,0.7012,-0.06692,
31,0.6905,-0.0637,
32,0.6847,-0.06557,
33,0.6786,-0.06481,
34,0.6721,-0.06396,
35,0.6604,-0.06019,
36,0.645,-0.0568,
37,0.6341,-0.05796,
38,0.625,-0.05795,
39,0.6254,-0.06274,
40,0.6127,-0.05492,
41,0.6083,-0.05863,
42,0.6072,-0.06017,
43,0.6072,-0.06072,
44,0.6067,-0.06042,
45,0.6055,-0.05995,
46,0.6031,-0.05911,
47,0.5995,-0.05815,
48,0.5968,-0.05833,
49,0.5926,-0.05716,
50,0.5876,-0.05626,
51,0.5832,-0.05612,
52,0.5785,-0.0555,
53,0.5732,-0.05467,
54,0.5654,-0.05264,
55,0.5566,-0.05126,
56,0.547,-0.0499,
57,0.5309,-0.04504,
58,0.5062,-0.03827,
59,0.4962,-0.04462,
60,0.4858,-0.04338,
61,0.4674,-0.03754,
62,0.4555,-0.0396,
63,0.4351,-0.03331,
64,0.4178,-0.03313,
65,0.4044,-0.03374,
66,0.3812,-0.02652,
67,0.3668,-0.02948,
68,0.3422,-0.02192,
69,0.3219,-0.02204,
70,0.3013,-0.01983,
71,0.2804,-0.01759,
72,0.2591,-0.01526,
73,0.2377,-0.01307,
74,0.2109,-0.00769,
75,0.1894,-0.00819,
76,0.1681,-0.00616,
77,0.1524,-0.00739,
78,0.1369,-0.00594,
79,0.1164,-0.00139,
80,0.1063,-0.00558,
81,0.0865,0.00125,
82,0.072,5e-05,
83,0.0487,0.00678,
84,0.0309,0.00581,
85,0.0141,0.00699,
86,-0.0014,0.00789,
87,-0.0153,0.00848,
88,-0.0214,0.00519,
89,-0.0181,0.00016,
90,-0.0002,-0.00893,
91,0.0154,-0.00934,
