1,0.7598,-0.94975
2,0.7598,-0.18995
3,0.7598,-0.18995
4,0.7598,-0.18995
5,0.7597,-0.189825
6,0.7594,-0.18955
7,0.7588,-0.1891
8,0.7583,-0.189075
9,0.7576,-0.1887
10,0.7566,-0.18815
11,0.7553,-0.187525
12,0.7542,-0.18745
13,0.7529,-0.186925
14,0.7509,-0.185725
15,0.7493,-0.185725
16,0.7474,-0.18495
17,0.7447,-0.183475
18,0.7423,-0.183175
19,0.7396,-0.1822
20,0.7357,-0.180025
21,0.7324,-0.1798
22,0.7288,-0.1786
23,0.7234,-0.17545
24,0.7156,-0.1711
25,0.7083,-0.169775
26,0.7001,-0.166825
27,0.691,-0.16365
28,0.6809,-0.160125
29,0.6667,-0.152475
30,0.6541,-0.150925
31,0.6405,-0.146525
32,0.6257,-0.141625
33,0.6096,-0.1363
34,0.5922,-0.13065
35,0.5735,-0.124675
36,0.5483,-0.111875
37,0.5266,-0.10995
38,0.5037,-0.103025
39,0.4802,-0.09655
40,0.4602,-0.09505
41,0.4504,-0.1028
42,0.4175,-0.071475
43,0.396,-0.0775
44,0.3821,-0.081625
45,0.3651,-0.074275
46,0.3434,-0.06415
47,0.3249,-0.062725
48,0.3055,-0.056975
49,0.2852,-0.051
50,0.2641,-0.044925
51,0.2422,-0.03865
52,0.2196,-0.0323
53,0.1906,-0.01865
54,0.1668,-0.0179
55,0.143,-0.01195
56,0.1191,-0.005875
57,0.0952,0.0001
58,0.0654,0.01345
59,0.0418,0.01315
60,0.0192,0.0178
61,-0.0027,0.022575
62,-0.0238,0.02705
63,-0.0437,0.030825
64,-0.0625,0.034425
65,-0.0755,0.031875
66,-0.088,0.0345
67,-0.1033,0.041125
68,-0.1173,0.043325
69,-0.1264,0.0407
70,-0.137,0.04485
71,-0.1437,0.042625
72,-0.1492,0.0428
73,-0.1547,0.044175
74,-0.1581,0.042925
75,-0.1592,0.0409
76,-0.1581,0.038425
77,-0.1547,0.035275
78,-0.1492,0.0318
79,-0.1437,0.030425
80,-0.137,0.02755
81,-0.1264,0.021
82,-0.1171,0.019975
83,-0.1034,0.01215
84,-0.088,0.0066
85,-0.0713,0.001125
86,-0.0534,-0.00455
87,-0.0347,-0.010025
88,-0.0154,-0.01545
89,0.0043,-0.020775
90,0.0241,-0.025825
91,0.0447,-0.031775
92,0.072,-0.0453
93,0.1064,-0.061
94,0.1478,-0.07835
95,0.1925,-0.092825
96,0.2438,-0.11225
97,0.2801,-0.106325
98,0.3108,-0.1084
99,0.336,-0.1092
100,0.3558,-0.10875
101,0.37,-0.1067
102,0.3797,-0.104625
103,0.3812,-0.0968
104,0.3769,-0.089925
105,0.3674,-0.08235
106,0.353,-0.07385
107,0.334,-0.0645
108,0.3048,-0.047
109,0.2773,-0.041825
110,0.2474,-0.03195
111,0.2156,-0.0221
112,0.1825,-0.012525
113,0.1487,-0.003375
114,0.1065,0.015575
115,0.0735,0.014625
116,0.0426,0.02025
117,0.0141,0.024975
118,-0.0118,0.02885
119,-0.0345,0.031325
120,-0.0578,0.03775
121,-0.0722,0.03245
122,-0.0823,0.030675
123,-0.0864,0.0257
124,-0.0789,0.012225
125,-0.0472,-0.0199
126,0.0053,-0.053825
127,0.049,-0.05595
128,0.0906,-0.06425
129,0.1291,-0.070775
130,0.1641,-0.076025
131,0.1948,-0.0794
132,0.2262,-0.08795
133,0.2453,-0.080425
134,0.2582,-0.07745
135,0.265,-0.07305
136,0.2659,-0.067375
137,0.2612,-0.0606
138,0.248,-0.0488
139,0.2321,-0.042125
140,0.2123,-0.033275
141,0.1893,-0.024325
142,0.1639,-0.015575
143,0.1371,-0.007475
144,0.1026,0.00885
145,0.0752,0.0086
146,0.0493,0.013575
147,0.028,0.0143
148,0.0256,-0.004
149,0.049,-0.03565
150,0.0767,-0.046875
151,0.1041,-0.053425
152,0.1293,-0.057525
153,0.1515,-0.060075
154,0.17,-0.061
155,0.1844,-0.0605
156,0.1961,-0.060725
157,0.2001,-0.054025
158,0.1992,-0.0489
159,0.1938,-0.04305
160,0.1842,-0.03645
161,0.1711,-0.029675
162,0.1504,-0.0169
163,0.1312,-0.0136
