1,0.7598,-1
2,0.7598,-0.15196
3,0.7598,-0.15196
4,0.7598,-0.15196
5,0.7597,-0.15174
6,0.7595,-0.1515
7,0.759,-0.1508
8,0.7586,-0.15092
9,0.7581,-0.15062
10,0.7573,-0.14986
11,0.7566,-0.14992
12,0.7558,-0.14956
13,0.7547,-0.14874
14,0.7533,-0.14786
15,0.7522,-0.14824
16,0.7506,-0.14692
17,0.7487,-0.14594
18,0.7466,-0.14512
19,0.7449,-0.14558
20,0.7423,-0.14326
21,0.7395,-0.1423
22,0.7364,-0.14108
23,0.7337,-0.14134
24,0.7297,-0.13794
25,0.7253,-0.13626
26,0.719,-0.1312
27,0.7131,-0.13082
28,0.7066,-0.12832
29,0.6994,-0.12548
30,0.6913,-0.12206
31,0.6825,-0.1189
32,0.6703,-0.10966
33,0.6595,-0.1103
34,0.6479,-0.10638
35,0.6355,-0.1023
36,0.622,-0.0974
37,0.6076,-0.09272
38,0.5883,-0.07906
39,0.5716,-0.08092
40,0.5543,-0.07626
41,0.5381,-0.07522
42,0.5273,-0.08386
43,0.5178,-0.08456
44,0.497,-0.0578
45,0.4843,-0.07146
46,0.4743,-0.07486
47,0.4652,-0.07484
48,0.4551,-0.07082
49,0.444,-0.0666
50,0.4285,-0.0547
51,0.4152,-0.05644
52,0.4012,-0.05224
53,0.3866,-0.04812
54,0.3711,-0.04322
55,0.355,-0.0388
56,0.3339,-0.02458
57,0.3164,-0.02828
58,0.2989,-0.02478
59,0.281,-0.0204
60,0.2628,-0.01616
61,0.2443,-0.01186
62,0.2213,0.00174
63,0.2029,-0.00378
64,0.1895,-0.0111
65,0.172,0.0006
66,0.1541,0.00498
67,0.1409,-0.00178
68,0.1281,-2E-05
69,0.1114,0.01112
70,0.0949,0.01402
71,0.0831,0.00698
72,0.0684,0.01572
73,0.0544,0.01712
74,0.0445,0.0109
75,0.0354,0.01112
76,0.024,0.018
77,0.0133,0.01874
78,0.0062,0.01296
79,-0.0021,0.01702
80,-0.0093,0.01626
81,-0.0152,0.01484
82,-0.0197,0.01294
83,-0.0229,0.01098
84,-0.0249,0.00898
85,-0.0257,0.00674
86,-0.0252,0.00404
87,-0.0235,0.0013
88,-0.0209,-0.00102
89,-0.0174,-0.00352
90,-0.0132,-0.00576
91,-0.0083,-0.00814
92,-0.0022,-0.01176
93,0.0111,-0.02882
94,0.0323,-0.04886
95,0.0613,-0.07026
96,0.0949,-0.08618
97,0.1258,-0.08696
98,0.1526,-0.08412
99,0.175,-0.0798
100,0.1936,-0.07592
101,0.2085,-0.0715
102,0.2223,-0.07206
103,0.2296,-0.06052
104,0.2336,-0.05472
105,0.2347,-0.04914
106,0.2334,-0.04408
107,0.23,-0.0392
108,0.2233,-0.03126
109,0.2161,-0.02882
110,0.2078,-0.02496
111,0.1987,-0.02154
112,0.189,-0.0184
113,0.1788,-0.01536
114,0.1659,-0.00738
115,0.1555,-0.0103
116,0.1457,-0.00954
117,0.1365,-0.0089
118,0.1278,-0.00816
119,0.1197,-0.00774
120,0.1105,-0.0037
121,0.1039,-0.00758
122,0.0984,-0.00868
123,0.0937,-0.00934
124,0.09,-0.0106
125,0.0961,-0.03142
126,0.1192,-0.07004
127,0.1518,-0.09556
128,0.1821,-0.09702
129,0.2063,-0.08966
130,0.2236,-0.07932
131,0.2344,-0.06848
132,0.2398,-0.05876
133,0.2385,-0.0451
134,0.233,-0.0356
135,0.2241,-0.02702
136,0.213,-0.0204
137,0.197,-0.0074
138,0.1866,-0.01652
139,0.1731,-0.00762
140,0.1596,-0.00492
141,0.1464,-0.00288
142,0.1342,-0.00244
143,0.1205,0.0033
144,0.1111,-0.00342
145,0.1034,-0.00528
146,0.0973,-0.00726
147,0.0926,-0.00912
148,0.089,-0.0106
149,0.0974,-0.03628
150,0.1238,-0.07756
151,0.1633,-0.11166
152,0.1995,-0.1123
153,0.2276,-0.10172
154,0.2494,-0.09348
155,0.2564,-0.06528
156,0.2549,-0.04798
157,0.2464,-0.03228
158,0.2331,-0.02002
159,0.2165,-0.0101
160,0.1932,0.00796
161,0.1738,0.00404
162,0.1554,0.00572
163,0.1389,0.00522
164,0.1243,0.00434
165,0.1119,0.00242
166,0.0997,0.00446
167,0.0926,-0.00432
168,0.088,-0.0084
169,0.0854,-0.01188
170,0.0845,-0.0151
171,0.0855,-0.0191
172,0.1042,-0.05824
173,0.1476,-0.11632
174,0.1901,-0.12302
175,0.2245,-0.1137
176,0.2477,-0.09594
177,0.2595,-0.0755
178,0.2598,-0.05256
179,0.2498,-0.02996
180,0.2331,-0.01322
181,0.2119,2E-05
182,0.1886,0.00888
183,0.1651,0.01398
184,0.1375,0.0277
185,0.1181,0.01518
186,0.1028,0.01004
187,0.0916,0.00408
188,0.0841,-0.00182
189,0.0798,-0.00736
190,0.0784,-0.01288
191,0.0798,-0.01876
192,0.0827,-0.02234
193,0.0855,-0.0227
194,0.0895,-0.0259
195,0.1015,-0.0443
196,0.1573,-0.14306
197,0.235,-0.2024
198,0.3038,-0.19836
199,0.3533,-0.16966
200,0.3803,-0.13006
201,0.3838,-0.08376
202,0.3651,-0.03562
203,0.332,-0.0002
204,0.2897,0.02666
205,0.2434,0.04392
206,0.1974,0.05252
207,0.1551,0.05358
208,0.1111,0.06578
209,0.0846,0.03608
210,0.0678,0.02004
211,0.0599,0.00382
212,0.0592,-0.01044
213,0.0648,-0.02416
214,0.0969,-0.08358
215,0.1417,-0.11794
216,0.1836,-0.12052
217,0.2162,-0.10844
218,0.2368,-0.08856
219,0.2451,-0.06562
220,0.2394,-0.03648
221,0.2238,-0.01356
222,0.2014,0.00452
223,0.1752,0.01736
224,0.1481,0.02458
225,0.1225,0.0267
226,0.0953,0.03534
227,0.0788,0.01724
228,0.0684,0.00712
229,0.0662,-0.00884
230,0.1148,-0.12016
231,0.2064,-0.22448
232,0.2884,-0.22168
233,0.3505,-0.1943
234,0.3864,-0.14908
235,0.3961,-0.09862
236,0.3825,-0.0493
237,0.35,-0.005
238,0.2914,0.05892
239,0.2363,0.06294
240,0.1826,0.07088
241,0.1351,0.06798
242,0.0962,0.05856
243,0.0677,0.04346
244,0.0474,0.03112
245,0.0431,-2E-05
246,0.0484,-0.02028
247,0.0607,-0.03674
248,0.077,-0.048
249,0.0946,-0.05412
250,0.1151,-0.06402
251,0.1283,-0.05206
252,0.1549,-0.08418
253,0.2062,-0.14384
254,0.3185,-0.2883
255,0.4401,-0.33122
256,0.5056,-0.23212
257,0.5286,-0.15172
258,0.512,-0.0692
259,0.4643,0.00254
260,0.3948,0.06004
261,0.314,0.0988
262,0.2319,0.11782
263,0.1567,0.11906
264,0.0943,0.10594
265,0.0555,0.0665
266,0.0793,-0.06346
267,0.1501,-0.17162
268,0.2143,-0.17126
269,0.2685,-0.1621
270,0.3055,-0.1351
271,0.3233,-0.10026
272,0.3191,-0.05542
273,0.2965,-0.0141
274,0.261,0.0188
275,0.218,0.0424
276,0.1728,0.05584
277,-0.2008,0.78736
278,0.2382,-0.92564
279,0.4203,-0.44826
280,0.5524,-0.37468
281,0.7049,-0.44598
282,0.8146,-0.38232
283,0.8769,-0.29998
284,0.8629,-0.14458
285,0.7981,-0.03002
286,0.6958,0.06544
287,0.5724,0.13232
288,0.443,0.1702
289,0.3205,0.1809
290,0.1911,0.22058
291,0.1134,0.13272
292,0.0656,0.08248
293,0.0459,0.03022
294,0.0486,-0.01512
295,0.068,-0.0524
296,0.1061,-0.09742
297,0.1413,-0.09866
298,0.1753,-0.10306
299,0.2447,-0.18774
300,0.3612,-0.30524
301,0.4827,-0.33954
302,0.5871,-0.32622
303,0.6204,-0.19068
304,0.6052,-0.09064
305,0.5492,0.00216
306,0.4655,0.0743
307,0.3672,0.12316
308,0.2785,0.1217
309,0.3359,-0.18198
310,0.4218,-0.25616
311,0.5013,-0.25926
312,0.5539,-0.21598
313,0.5735,-0.1539
314,0.5524,-0.06828
315,0.5032,-0.00224
316,0.4337,0.05226
317,0.3538,0.08904
318,0.2723,0.10854
319,0.1972,0.11076
320,0.1636,0.03448
321,0.2981,-0.32862
322,0.4663,-0.42966
323,0.6168,-0.42436
324,0.7205,-0.3515
325,0.7671,-0.24662
326,0.7474,-0.11008
327,0.6764,0.00672
328,0.571,0.0966
329,0.5059,0.02902
330,0.515,-0.1212
331,0.5286,-0.13292
332,0.5301,-0.10902
333,0.5117,-0.06554
334,0.4765,-0.0249
335,0.4281,0.01118
336,0.3713,0.03934
337,0.3114,0.05752
338,0.2397,0.09546
339,0.1893,0.06294
340,0.1507,0.04706
341,0.1251,0.02618
342,0.147,-0.0732
343,0.3667,-0.51274
344,0.7192,-0.84884
345,0.9665,-0.6879
346,1.1413,-0.57786
347,1.223,-0.408
348,1.2116,-0.21952
349,1.1199,-0.04058
350,0.9242,0.20656
351,0.7278,0.24724
352,0.5573,0.22954
353,0.4918,0.03264
354,0.458,-0.024
355,0.4403,-0.05266
356,0.425,-0.0544
357,0.4136,-0.05992
358,0.4005,-0.0539
359,0.3841,-0.04402
360,0.4682,-0.26184
361,0.6793,-0.55806
362,0.9196,-0.66452
363,1.0515,-0.4741
364,1.0989,-0.31458
365,1.0648,-0.14476
366,0.9655,0.0055
367,0.779,0.2172
368,0.602,0.2336
369,0.4295,0.2591
370,0.2791,0.24498
371,0.1589,0.20862
372,0.0737,0.15566
373,0.0246,0.09328
374,0.1492,-0.27904
375,0.3895,-0.5585
376,0.6256,-0.59732
377,0.8197,-0.55214
378,0.9446,-0.43872
379,0.9917,-0.29254
380,0.9463,-0.09846
381,0.8405,0.0435
382,0.6957,0.15046
383,0.5344,0.21572
384,0.3757,0.24226
385,0.2348,0.23484
386,0.1614,0.11452
387,0.1833,-0.08046
388,0.2333,-0.14666
389,0.2925,-0.1769
390,0.3452,-0.17444
391,0.3835,-0.1533
392,0.4052,-0.12444
393,0.4116,-0.09512
394,0.4955,-0.2669
395,0.6047,-0.33934
396,0.6856,-0.29892
397,0.7226,-0.21852
398,0.7034,-0.10228
399,0.6409,-0.00318
400,0.5485,0.0751
401,0.4403,0.12834
402,0.3296,0.15548
403,0.2274,0.15892
404,0.1236,0.18288
405,0.0653,0.10354
406,0.0339,0.05602
407,0.0274,0.00752
408,0.0402,-0.03364
409,0.0845,-0.1055
410,0.1835,-0.2347
411,0.3249,-0.34778
