1,0.7598,-1
2,0.7598,-0.15196
3,0.7598,-0.15196
4,0.7598,-0.15196
5,0.7598,-0.15196
6,0.7595,-0.15115
7,0.7591,-0.15082
8,0.7584,-0.14993
9,0.7577,-0.14979
10,0.757,-0.14965
11,0.7562,-0.14924
12,0.755,-0.148
13,0.754,-0.1483
14,0.7529,-0.14783
15,0.7512,-0.14599
16,0.7498,-0.14646
17,0.7483,-0.14591
18,0.746,-0.14345
19,0.744,-0.1438
20,0.7418,-0.14286
21,0.7387,-0.13999
22,0.7342,-0.13559
23,0.7311,-0.13847
24,0.7277,-0.13704
25,0.7228,-0.13231
26,0.7157,-0.12539
27,0.7093,-0.12586
28,0.7023,-0.12296
29,0.6945,-0.1194
30,0.686,-0.11595
31,0.6766,-0.11182
32,0.6638,-0.10076
33,0.6525,-0.10225
34,0.6406,-0.09837
35,0.6277,-0.09329
36,0.6139,-0.08828
37,0.5954,-0.07283
38,0.5794,-0.07588
39,0.563,-0.0716
40,0.5466,-0.06832
41,0.5344,-0.07638
42,0.5324,-0.10148
43,0.5115,-0.05005
44,0.4944,-0.05613
45,0.4844,-0.07188
46,0.4764,-0.07528
47,0.4679,-0.07233
48,0.458,-0.06685
49,0.4469,-0.06163
50,0.4318,-0.04861
51,0.4189,-0.05153
52,0.4055,-0.0476
53,0.3915,-0.0433
54,0.3767,-0.03834
55,0.3614,-0.03403
56,0.3415,-0.01855
57,0.325,-0.02375
58,0.3087,-0.02099
59,0.2922,-0.01719
60,0.2754,-0.01308
61,0.2586,-0.00972
62,0.2375,0.00525
63,0.2249,-0.01348
64,0.2129,-0.01258
65,0.1966,0.00143
66,0.1841,-0.00557
67,0.172,-0.00415
68,0.1519,0.01987
69,0.14,0.00175
70,0.129,0.0017
71,0.1149,0.01227
72,0.101,0.01455
73,0.0881,0.01463
74,0.0764,0.01397
75,0.0658,0.01334
76,0.0563,0.01249
77,0.0479,0.01142
78,0.0405,0.0104
79,0.0341,0.00918
80,0.0288,0.00749
81,0.0244,0.00612
82,0.021,0.0043
83,0.0186,0.00228
84,0.017,0.0006
85,0.0162,-0.00124
86,0.0162,-0.00324
87,0.017,-0.0054
88,0.0183,-0.00691
89,0.0202,-0.00879
90,0.0226,-0.01052
91,0.0262,-0.01424
92,0.0371,-0.03467
93,0.0561,-0.05872
94,0.0825,-0.0825
95,0.1123,-0.09696
96,0.1384,-0.09293
97,0.1641,-0.09707
98,0.1794,-0.07413
99,0.19,-0.0645
100,0.197,-0.0569
101,0.2014,-0.05128
102,0.2035,-0.04595
103,0.2032,-0.03989
104,0.2009,-0.03443
105,0.1972,-0.03019
106,0.1922,-0.02594
107,0.1864,-0.02278
108,0.18,-0.02
109,0.1731,-0.01737
110,0.1642,-0.01059
111,0.1569,-0.01313
112,0.15,-0.01275
113,0.1434,-0.01218
114,0.1371,-0.01167
115,0.1312,-0.01149
116,0.1243,-0.00761
117,0.1192,-0.01109
118,0.1149,-0.01223
119,0.1111,-0.01272
120,0.1077,-0.01304
121,0.1047,-0.01344
122,0.1014,-0.01203
123,0.1009,-0.01893
124,0.115,-0.05825
125,0.1348,-0.07646
126,0.1669,-0.11363
127,0.1949,-0.10898
128,0.2194,-0.10513
129,0.2298,-0.07196
130,0.2324,-0.05298
131,0.2292,-0.03784
132,0.222,-0.0264
133,0.2095,-0.01065
134,0.1976,-0.00977
135,0.1854,-0.00658
136,0.1735,-0.00495
137,0.1621,-0.00392
138,0.1515,-0.0038
139,0.1398,0.00129
140,0.1317,-0.00609
141,0.1252,-0.00879
142,0.12,-0.011
143,0.1158,-0.01266
144,0.1124,-0.01398
145,0.1096,-0.01492
146,0.1068,-0.01436
147,0.1068,-0.02136
148,0.1225,-0.06375
149,0.1555,-0.1136
150,0.1938,-0.13451
151,0.2304,-0.13758
152,0.2473,-0.09171
153,0.252,-0.06215
154,0.2468,-0.03636
155,0.2349,-0.01723
156,0.2189,-0.00378
157,0.1962,0.01751
158,0.1776,0.01098
159,0.1609,0.00957
160,0.1467,0.00616
161,0.1349,0.00252
162,0.1255,-0.0016
163,0.117,-0.00215
164,0.1126,-0.01152
165,0.1101,-0.01577
166,0.109,-0.01905
167,0.1087,-0.02099
168,0.1087,-0.02174
169,0.1087,-0.02174
170,0.1179,-0.04658
171,0.1422,-0.08919
172,0.181,-0.1332
173,0.2162,-0.13124
174,0.2405,-0.10885
175,0.2526,-0.08077
176,0.2487,-0.03999
177,0.2348,-0.01221
178,0.2147,0.00731
179,0.1918,0.01889
180,0.1688,0.02374
181,0.143,0.0359
182,0.1261,0.01703
183,0.1141,0.00718
184,0.1069,-0.00338
185,0.1033,-0.01166
186,0.1025,-0.0185
187,0.1041,-0.02482
188,0.1066,-0.02757
189,0.1093,-0.02861
190,0.1115,-0.0278
191,0.1129,-0.02608
192,0.1133,-0.02366
193,0.1139,-0.02428
194,0.144,-0.10405
195,0.1943,-0.16461
196,0.2629,-0.22408
197,0.3169,-0.19838
198,0.3522,-0.15869
199,0.3527,-0.07179
200,0.3313,-0.01276
201,0.2949,0.03202
202,0.2514,0.05847
203,0.2073,0.06879
204,0.1585,0.0903
205,0.128,0.05065
206,0.1083,0.02759
207,0.099,0.00345
208,0.0977,-0.01629
209,0.1021,-0.03142
210,0.1122,-0.04769
211,0.1217,-0.04809
212,0.1378,-0.06781
213,0.1685,-0.11045
214,0.2041,-0.12982
215,0.2308,-0.11291
216,0.2457,-0.08639
217,0.2421,-0.03942
218,0.2263,-0.00576
219,0.2023,0.01954
220,0.1747,0.03406
221,0.1473,0.03904
222,0.1179,0.04992
223,0.1004,0.02367
224,0.0902,0.00746
225,0.0869,-0.00913
226,0.0888,-0.02251
227,0.0944,-0.03288
228,-0.1594,0.66638
229,0.1932,-0.92014
230,0.3156,-0.36912
231,0.4182,-0.34014
232,0.526,-0.3747
233,0.6049,-0.31823
234,0.6183,-0.15716
235,0.587,-0.03915
236,0.5227,0.05621
237,0.4408,0.11659
238,0.355,0.1435
239,0.2582,0.19036
240,0.1968,0.11414
241,0.1574,0.06702
242,0.1388,0.01874
243,0.1363,-0.02101
244,0.1451,-0.05102
245,0.1646,-0.08167
246,0.182,-0.0799
247,0.1961,-0.07447
248,0.2045,-0.0619
249,0.2064,-0.04603
250,0.2019,-0.02913
251,0.1923,-0.01446
252,0.2244,-0.12513
253,0.2969,-0.24063
254,0.385,-0.29725
255,0.4496,-0.25142
256,0.4791,-0.16957
257,0.4651,-0.05802
258,0.4187,0.03226
259,0.3528,0.09419
260,0.2801,0.12573
261,0.2115,0.1292
262,0.1547,0.11106
263,0.1067,0.09866
264,0.0887,0.02726
265,0.1201,-0.10252
266,0.1976,-0.23327
267,0.2762,-0.25174
268,0.3374,-0.22048
269,0.3746,-0.16792
270,0.371,-0.0652
271,0.3408,0.00734
272,0.2922,0.06306
273,0.2356,0.09438
274,0.1801,0.10273
275,0.1225,0.1195
276,0.0907,0.06136
277,0.1485,-0.1742
278,0.2589,-0.32778
279,0.3879,-0.40008
280,0.4873,-0.34596
281,0.5451,-0.25352
282,0.5342,-0.07959
283,0.4787,0.04301
284,0.3943,0.13214
285,0.2997,0.17656
286,0.2102,0.18171
287,0.1222,0.19556
288,0.0777,0.09571
289,0.0611,0.02928
290,0.0686,-0.03247
291,0.0924,-0.07798
292,0.1244,-0.10488
293,0.1571,-0.11317
294,0.1902,-0.12079
295,0.2061,-0.08097
296,0.2097,-0.05094
297,0.2016,-0.02007
298,0.2123,-0.06921
299,0.2714,-0.20203
300,0.3661,-0.30997
301,0.4418,-0.27761
302,0.4819,-0.19663
303,0.4811,-0.09422
304,0.4446,0.00233
305,0.3822,0.07956
306,0.2867,0.18141
307,0.2142,0.13841
308,0.2646,-0.17892
309,0.3852,-0.37854
310,0.502,-0.3924
311,0.5839,-0.32153
312,0.6149,-0.20048
313,0.5824,-0.03523
314,0.5084,0.08332
315,0.4104,0.16292
316,0.3074,0.19602
317,0.2148,0.18854
318,0.1292,0.18816
319,0.0994,0.05462
320,0.2262,-0.36224
321,0.4375,-0.61575
322,0.6357,-0.62264
323,0.783,-0.52485
324,0.8598,-0.36396
325,0.8305,-0.09285
326,0.7323,0.09904
327,0.592,0.23235
328,0.4594,0.23962
329,0.4208,0.01234
330,0.4484,-0.15868
331,0.4882,-0.19714
332,0.5201,-0.18377
333,0.5323,-0.13696
334,0.5221,-0.07892
335,0.4916,-0.02207
336,0.4322,0.06206
337,0.3739,0.07097
338,0.3164,0.08047
339,0.2658,0.07334
340,0.2253,0.05619
341,0.1964,0.03297
342,0.296,-0.3082
343,0.5686,-0.79522
344,0.8272,-0.81194
345,1.0317,-0.71759
346,1.1512,-0.52899
347,1.1702,-0.28154
348,1.0665,0.04595
349,0.9059,0.22032
350,0.7146,0.33533
351,0.5256,0.36738
352,0.3932,0.25236
353,0.3908,-0.07216
354,0.439,-0.2083
355,0.5019,-0.25763
356,0.5539,-0.24078
357,0.5823,-0.18746
358,0.583,-0.11835
359,0.5579,-0.04883
360,0.6072,-0.24469
361,0.7721,-0.56667
362,0.9183,-0.54916
363,1.0065,-0.4218
364,1.0177,-0.23154
365,0.9588,-0.04451
366,0.8123,0.20379
367,0.6604,0.24767
368,0.5094,0.27562
369,0.3801,0.24723
370,0.2817,0.18966
371,0.2072,0.14481
372,0.1853,0.01769
373,0.1933,-0.05866
374,0.268,-0.24035
375,0.4799,-0.62573
376,0.7184,-0.73993
377,0.9466,-0.75982
378,1.0363,-0.43151
379,1.026,-0.17945
380,0.9323,0.04779
381,0.7876,0.20423
382,0.6217,0.29041
383,0.423,0.41215
384,0.2916,0.27018
385,0.2046,0.17658
386,0.1649,0.06627
387,0.2156,-0.16987
388,0.3223,-0.33121
389,0.4549,-0.42248
390,0.5337,-0.30374
391,0.5679,-0.19908
392,0.5584,-0.08793
393,0.5149,0.00577
394,0.4483,0.07684
395,0.4596,-0.12017
396,0.5259,-0.27093
397,0.585,-0.26475
398,0.6165,-0.20205
399,0.6125,-0.1125
400,0.5767,-0.02584
401,0.4988,0.09499
402,0.4205,0.11165
403,0.3433,0.12434
404,0.2762,0.11251
405,0.2235,0.08705
406,0.1871,0.05358
407,0.164,0.02495
408,0.1615,-0.02605
409,0.1702,-0.05579
410,0.1849,-0.07373
411,0.2161,-0.12122
412,0.3012,-0.27299
