1,0.7598,-0.79779,
2,0.7598,-0.03799,
3,0.7598,-0.03799,
4,0.7598,-0.03799,
5,0.7599,-0.038095,
6,0.7597,-0.037785,
7,0.7596,-0.03788,
8,0.7594,-0.03777,
9,0.7591,-0.037655,
10,0.7587,-0.037535,
11,0.7582,-0.03741,
12,0.758,-0.0377,
13,0.7574,-0.03727,
14,0.7568,-0.03724,
15,0.7562,-0.03721,
16,0.755,-0.03655,
17,0.7543,-0.037015,
18,0.753,-0.03635,
19,0.7522,-0.03681,
20,0.7506,-0.03593,
21,0.7488,-0.03564,
22,0.7467,-0.035235,
23,0.7447,-0.035235,
24,0.7431,-0.035555,
25,0.7402,-0.03411,
26,0.7383,-0.035015,
27,0.7348,-0.03324,
28,0.731,-0.03275,
29,0.7259,-0.031195,
30,0.7202,-0.03031,
31,0.7152,-0.03076,
32,0.7109,-0.031245,
33,0.7074,-0.03187,
34,0.7039,-0.031695,
35,0.7001,-0.031205,
36,0.6934,-0.02797,
37,0.6903,-0.031415,
38,0.6908,-0.03504,
39,0.697,-0.04105,
40,0.6943,-0.032015,
41,0.6943,-0.034715,
42,0.698,-0.0386,
43,0.7027,-0.039835,
44,0.7124,-0.04532,
45,0.7208,-0.04444,
46,0.7289,-0.044545,
47,0.7386,-0.04663,
48,0.7497,-0.048585,
49,0.7584,-0.04662,
50,0.7632,-0.04296,
51,0.7693,-0.044565,
52,0.7737,-0.043085,
53,0.778,-0.0432,
54,0.7833,-0.044465,
55,0.787,-0.04305,
56,0.7915,-0.044075,
57,0.7956,-0.04388,
58,0.8006,-0.04503,
59,0.8026,-0.04213,
60,0.8051,-0.042755,
61,0.8062,-0.04141,
62,0.8073,-0.041465,
63,0.8078,-0.04089,
64,0.8077,-0.040285,
65,0.8064,-0.03902,
66,0.8034,-0.03717,
67,0.8021,-0.038805,
68,0.7971,-0.034855,
69,0.7929,-0.035445,
70,0.7881,-0.034605,
71,0.7841,-0.035205,
72,0.7764,-0.03112,
73,0.7714,-0.03357,
74,0.7642,-0.03101,
75,0.7563,-0.029915,
76,0.7478,-0.02889,
77,0.741,-0.03025,
78,0.7316,-0.02718,
79,0.719,-0.02335,
80,0.7083,-0.024715,
81,0.7,-0.0267,
82,0.6888,-0.02324,
83,0.6769,-0.021945,
84,0.6647,-0.021035,
85,0.6555,-0.023575,
86,0.6459,-0.022695,
87,0.633,-0.01875,
88,0.6196,-0.01758,
89,0.6121,-0.023105,
90,0.6105,-0.028925,
91,0.6191,-0.039555,
92,0.6301,-0.042505,
93,0.6412,-0.04316,
94,0.6607,-0.052535,
95,0.6718,-0.04469,
96,0.6862,-0.04871,
97,0.692,-0.0404,
98,0.6972,-0.04006,
99,0.6989,-0.036645,
100,0.6988,-0.03484,
101,0.6977,-0.033785,
102,0.6954,-0.03247,
103,0.6921,-0.031305,
104,0.6866,-0.02883,
105,0.6824,-0.02992,
106,0.6745,-0.025825,
107,0.6671,-0.025955,
108,0.6547,-0.020335,
109,0.6479,-0.025595,
110,0.6363,-0.020215,
111,0.6237,-0.018585,
112,0.6159,-0.022995,
113,0.6053,-0.019665,
114,0.5943,-0.018715,
115,0.5858,-0.02079,
116,0.5715,-0.014275,
117,0.5626,-0.01923,
118,0.5481,-0.012905,
119,0.5341,-0.012705,
120,0.5327,-0.025235,
121,0.5441,-0.038605,
122,0.5614,-0.04537,
123,0.591,-0.05915,
124,0.6072,-0.04656,
125,0.6259,-0.049995,
126,0.6417,-0.047885,
127,0.6549,-0.045945,
128,0.663,-0.04125,
129,0.6747,-0.045435,
130,0.6794,-0.03867,
131,0.6814,-0.03607,
132,0.6814,-0.03407,
133,0.679,-0.03155,
134,0.6747,-0.029435,
135,0.6704,-0.02922,
136,0.6574,-0.01987,
137,0.6482,-0.02321,
138,0.6382,-0.02191,
139,0.6303,-0.023615,
140,0.6221,-0.022905,
141,0.6104,-0.01882,
142,0.5981,-0.017605,
143,0.582,-0.013,
144,0.5747,-0.021435,
145,0.5843,-0.038815,
146,0.6102,-0.05641,
147,0.6385,-0.060225,
148,0.6635,-0.058175,
149,0.6846,-0.05533,
150,0.7049,-0.055545,
151,0.7188,-0.04984,
152,0.7241,-0.041505,
153,0.7279,-0.040195,
154,0.7262,-0.03461,
155,0.7199,-0.029695,
156,0.714,-0.0298,
157,0.7045,-0.025725,
158,0.69,-0.02,
159,0.6766,-0.02043,
160,0.6622,-0.01871,
161,0.6433,-0.013265,
162,0.6314,-0.01967,
163,0.6196,-0.01918,
164,0.5994,-0.00977,
165,0.5829,-0.012645,
166,0.5706,-0.01623,
167,0.5648,-0.02244,
168,0.5757,-0.039685,
169,0.6015,-0.055875,
170,0.6336,-0.06378,
171,0.6556,-0.05478,
172,0.673,-0.05105,
173,0.6856,-0.04688,
174,0.6923,-0.041315,
175,0.6989,-0.041545,
176,0.699,-0.03505,
177,0.6949,-0.030645,
178,0.69,-0.0296,
179,0.6762,-0.02001,
180,0.6642,-0.02121,
181,0.6542,-0.02271,
182,0.6399,-0.017695,
183,0.6206,-0.01173,
184,0.6084,-0.01822,
185,0.5841,-0.004905,
186,0.572,-0.0165,
187,0.5491,-0.004555,
188,0.5312,-0.00866,
189,0.5181,-0.012805,
190,0.5256,-0.03378,
191,0.5674,-0.07017,
192,0.6168,-0.08024,
193,0.6937,-0.111585,
194,0.7479,-0.091595,
195,0.7825,-0.073725,
196,0.8113,-0.069365,
197,0.8491,-0.080255,
198,0.8703,-0.064715,
199,0.8829,-0.056745,
200,0.8865,-0.047925,
201,0.8822,-0.03981,
202,0.8711,-0.032455,
203,0.8593,-0.031165,
204,0.84,-0.0227,
205,0.8172,-0.01806,
206,0.7851,-0.007155,
207,0.7576,-0.01038,
208,0.7295,-0.008375,
209,0.7112,-0.01726,
210,0.7094,-0.03367,
211,0.718,-0.0445,
